Id,Name,Address,Lon,Lat,StreetAddress,City,State,ZipCode
230176,OAKWOOD SOUTHSHORE MEDICAL CENTER,"5450 FORT STREET, TRENTON, MI 48183",-83.21364899999999,42.116945,5450 FORT STREET,TRENTON,MI,48183
230180,MIDMICHIGAN MEDICAL CENTER-CLARE,"703 N MCEWAN ST, CLARE, MI 48617",-84.76840010000001,43.8207231,703 N MCEWAN ST,CLARE,MI,48617
230193,MCLAREN LAPEER REGION,"1375 N MAIN ST, LAPEER, MI 48446",-83.320827,43.063291,1375 N MAIN ST,LAPEER,MI,48446
230195,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,"11800 EAST TWELVE MILE ROAD, WARREN, MI 48093",-83.0042239,42.50514,11800 EAST TWELVE MILE ROAD,WARREN,MI,48093
230197,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,"ONE GENESYS PARKWAY, GRAND BLANC, MI 48439",-83.636214,42.89254589999999,ONE GENESYS PARKWAY,GRAND BLANC,MI,48439
230207,MCLAREN OAKLAND,"50 NORTH PERRY, PONTIAC, MI 48342",-83.2906167,42.6384934,50 NORTH PERRY,PONTIAC,MI,48342
230208,CARSON CITY HOSPITAL,"406 EAST ELM ST, CARSON CITY, MI 48811",-84.8426805,43.1759742,406 EAST ELM ST,CARSON CITY,MI,48811
230216,PORT HURON HOSPITAL,"1221 PINE GROVE AVE, PORT HURON, MI 48060",-82.428017,42.986253,1221 PINE GROVE AVE,PORT HURON,MI,48060
230217,OAKLAWN HOSPITAL,"200 N MADISON, MARSHALL, MI 49068",-84.9577496,42.2730212,200 N MADISON,MARSHALL,MI,49068
230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,"4000 WELLNESS DRIVE, MIDLAND, MI 48670",-84.26085549999999,43.6355457,4000 WELLNESS DRIVE,MIDLAND,MI,48670
230227,MCLAREN MACOMB,"1000 HARRINGTON BLVD, MOUNT CLEMENS, MI 48043",-82.89677160000001,42.587188,1000 HARRINGTON BLVD,MOUNT CLEMENS,MI,48043
230230,EDWARD W SPARROW HOSPITAL,"1215 E MICHIGAN AVENUE, LANSING, MI 48912",-84.535258,42.734114,1215 E MICHIGAN AVENUE,LANSING,MI,48912
230236,METRO HEALTH HOSPITAL,"5900 BYRON CENTER AVENUE, SW, WYOMING, MI 49519",-85.717736,42.857361,"5900 BYRON CENTER AVENUE, SW",WYOMING,MI,49519
230239,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,"500 OSBORN BLVD, SAULT SAINTE MA, MI 49783",-84.34952200000001,46.49832319999999,500 OSBORN BLVD,SAULT SAINTE MA,MI,49783
230241,ST JOHN RIVER DISTRICT HOSPITAL,"4100 RIVER RD, EAST CHINA, MI 48054",-82.483396,42.785934,4100 RIVER RD,EAST CHINA,MI,48054
230244,GARDEN CITY HOSPITAL,"6245 INKSTER RD, GARDEN CITY, MI 48135",-83.312204,42.332616,6245 INKSTER RD,GARDEN CITY,MI,48135
230254,CRITTENTON HOSPITAL MEDICAL CENTER,"1101 W UNIVERSITY DRIVE, ROCHESTER, MI 48307",-83.14770899999999,42.678501,1101 W UNIVERSITY DRIVE,ROCHESTER,MI,48307
230259,CHELSEA COMMUNITY HOSPITAL,"775 S MAIN ST, CHELSEA, MI 48118",-84.015936,42.310282,775 S MAIN ST,CHELSEA,MI,48118
230269,WILLIAM BEAUMONT HOSPITAL-TROY,"44201 DEQUINDRE ROAD, TROY, MI 48085",-83.0923913,42.6182555,44201 DEQUINDRE ROAD,TROY,MI,48085
230270,OAKWOOD HERITAGE HOSPITAL,"10000 TELEGRAPH ROAD, TAYLOR, MI 48180",-83.26969609999999,42.233743,10000 TELEGRAPH ROAD,TAYLOR,MI,48180
230273,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER,"4201 ST ANTOINE ST - 3M, DETROIT, MI 48201",-83.054473,42.352947,4201 ST ANTOINE ST - 3M,DETROIT,MI,48201
230275,HEALTHSOURCE SAGINAW,"3340 HOSPITAL ROAD, SAGINAW, MI 48608",-84.049358,43.45509699999999,3340 HOSPITAL ROAD,SAGINAW,MI,48608
230277,HURON VALLEY-SINAI HOSPITAL,"ONE WILLIAM CARLS DRIVE, COMMERCE TOWNSH, MI 48382",-83.499202,42.592901,ONE WILLIAM CARLS DRIVE,COMMERCE TOWNSH,MI,48382
230279,BRIGHTON HOSPITAL,"12851 E GRAND RIVER, BRIGHTON, MI 48116",-83.75936879999999,42.52101589999999,12851 E GRAND RIVER,BRIGHTON,MI,48116
230297,KARMANOS CANCER CENTER,"4100 JOHN R, DETROIT, MI 48201",-83.05717709999999,42.3532002,4100 JOHN R,DETROIT,MI,48201
230301,OAKLAND REGIONAL HOSPITAL,"22401 FOSTER WINTER DRIVE, SOUTHFIELD, MI 48075",-83.20326,42.457593,22401 FOSTER WINTER DRIVE,SOUTHFIELD,MI,48075
230302,HENRY FORD WEST BLOOMFIELD HOSPITAL,"6777 WEST MAPLE ROAD, W BLOOMFIELD, MI 48322",-83.40776919999999,42.5391428,6777 WEST MAPLE ROAD,W BLOOMFIELD,MI,48322
240001,NORTH MEMORIAL MEDICAL CENTER,"3300 OAKDALE NORTH, ROBBINSDALE, MN 55422",-93.32214499999999,45.013878,3300 OAKDALE NORTH,ROBBINSDALE,MN,55422
240002,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,"407 EAST THIRD STREET, DULUTH, MN 55805",-92.09572899999999,46.793805,407 EAST THIRD STREET,DULUTH,MN,55805
240004,HENNEPIN COUNTY MEDICAL CENTER,"701 PARK AVENUE, MINNEAPOLIS, MN 55415",-93.26240399999999,44.972097,701 PARK AVENUE,MINNEAPOLIS,MN,55415
240006,OLMSTED MEDICAL CENTER,"1650 FOURTH STREET SOUTHEAST, ROCHESTER, MN 55904",-92.441738,44.020184,1650 FOURTH STREET SOUTHEAST,ROCHESTER,MN,55904
240010,MAYO CLINIC-ST MARY'S HOSPITAL,"1216 SECOND STREET WEST, ROCHESTER, MN 55902",-92.4828355,44.0206883,1216 SECOND STREET WEST,ROCHESTER,MN,55902
240014,NORTHFIELD HOSPITAL,"2000 NORTH AVENUE, NORTHFIELD, MN 55057",-93.1920063,44.4735047,2000 NORTH AVENUE,NORTHFIELD,MN,55057
240018,MAYO CLINIC HEALTH SYSTEM IN RED WING,"701 HEWITT BOULEVARD, PO BOX 95, RED WING, MN 55066",-92.572324,44.559883,"701 HEWITT BOULEVARD, PO BOX 95",RED WING,MN,55066
240019,ESSENTIA HEALTH DULUTH,"502 EAST SECOND STREET, DULUTH, MN 55805",-92.09409,46.792056,502 EAST SECOND STREET,DULUTH,MN,55805
240020,CAMBRIDGE MEDICAL CENTER,"701 SOUTH DELLWOOD, CAMBRIDGE, MN 55008",-93.22937569999999,45.5666353,701 SOUTH DELLWOOD,CAMBRIDGE,MN,55008
240022,SANFORD  WORTHINGTON MEDICAL CENTER,"1018 SIXTH AVENUE PO BOX 997, WORTHINGTON, MN 56187",-95.59916009999999,43.6218647,1018 SIXTH AVENUE PO BOX 997,WORTHINGTON,MN,56187
240030,DOUGLAS COUNTY HOSPITAL,"111 17TH AVENUE EAST, ALEXANDRIA, MN 56308",-95.3776712,45.8726427,111 17TH AVENUE EAST,ALEXANDRIA,MN,56308
240036,ST CLOUD HOSPITAL,"1406 6TH AVE NORTH, SAINT CLOUD, MN 56303",-94.1699793,45.5752525,1406 6TH AVE NORTH,SAINT CLOUD,MN,56303
240038,UNITED HOSPITAL,"333 NORTH SMITH AVENUE, SAINT PAUL, MN 55102",-93.1091052,44.9414224,333 NORTH SMITH AVENUE,SAINT PAUL,MN,55102
240040,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS,"750 EAST 34TH ST, HIBBING, MN 55746",-92.93198149999999,47.411141,750 EAST 34TH ST,HIBBING,MN,55746
240043,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA,"404 WEST FOUNTAIN STREET, ALBERT LEA, MN 56007",-93.3726313,43.6515462,404 WEST FOUNTAIN STREET,ALBERT LEA,MN,56007
240044,WINONA HEALTH SERVICES,"855 MANKATO AVENUE, WINONA, MN 55987",-91.6218092,44.0352118,855 MANKATO AVENUE,WINONA,MN,55987
240047,ST LUKES HOSPITAL,"915 E 1ST ST, DULUTH, MN 55805",-92.0879267,46.7963378,915 E 1ST ST,DULUTH,MN,55805
240050,FAIRVIEW LAKES MEDICAL CENTER,"5200 FAIRVIEW BOULEVARD, WYOMING, MN 55092",-93.0004115,45.3220167,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092
240052,LAKE REGION HEALTHCARE CORPORATION,"712 SOUTH CASCADE, FERGUS FALLS, MN 56537",-96.073634,46.2770327,712 SOUTH CASCADE,FERGUS FALLS,MN,56537
240053,PARK NICOLLET METHODIST HOSPITAL,"6500 EXCELSIOR BLVD, SAINT LOUIS PAR, MN 55426",-93.36157589999999,44.9278655,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426
240056,RIDGEVIEW MEDICAL CENTER,"500 SOUTH MAPLE STREET, WACONIA, MN 55387",-93.793325,44.842974,500 SOUTH MAPLE STREET,WACONIA,MN,55387
240057,ABBOTT NORTHWESTERN HOSPITAL,"800 EAST 28TH STREET, MINNEAPOLIS, MN 55407",-93.26210909999999,44.9524305,800 EAST 28TH STREET,MINNEAPOLIS,MN,55407
240059,REGINA MEDICAL CENTER,"1175 NININGER ROAD, HASTINGS, MN 55033",-92.872856,44.74684,1175 NININGER ROAD,HASTINGS,MN,55033
240061,MAYO CLINIC METHODIST HOSPITAL,"201 WEST CENTER STREET, ROCHESTER, MN 55902",-92.465932,44.023936,201 WEST CENTER STREET,ROCHESTER,MN,55902
240063,ST JOSEPH'S HOSPITAL,"45 WEST 10TH STREET, SAINT PAUL, MN 55102",-93.09996389999999,44.949143,45 WEST 10TH STREET,SAINT PAUL,MN,55102
240064,GRAND ITASCA CLINIC AND HOSPITAL,"1601 GOLF COURSE ROAD, GRAND RAPIDS, MN 55744",-93.5523873,47.2210615,1601 GOLF COURSE ROAD,GRAND RAPIDS,MN,55744
240066,LAKEVIEW MEMORIAL HOSPITAL,"927 WEST CHURCHILL STREET, STILLWATER, MN 55082",-92.81846499999999,45.047856,927 WEST CHURCHILL STREET,STILLWATER,MN,55082
240069,OWATONNA HOSPITAL,"2250 26TH STREET NORTHWEST, OWATONNA, MN 55060",-93.25076279999999,44.1111261,2250 26TH STREET NORTHWEST,OWATONNA,MN,55060
240071,DISTRICT ONE HOSPITAL,"200 STATE AVENUE, FARIBAULT, MN 55021",-93.257442,44.28842,200 STATE AVENUE,FARIBAULT,MN,55021
240075,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,"523 NORTH 3RD STREET, BRAINERD, MN 56401",-94.20573300000001,46.361656,523 NORTH 3RD STREET,BRAINERD,MN,56401
240076,BUFFALO HOSPITAL,"303 CATLIN ST, BUFFALO, MN 55313",-93.8713571,45.1932451,303 CATLIN ST,BUFFALO,MN,55313
240078,FAIRVIEW SOUTHDALE HOSPITAL,"6401 FRANCE AVENUE SOUTH, EDINA, MN 55435",-93.3269189,44.8862125,6401 FRANCE AVENUE SOUTH,EDINA,MN,55435
240080,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW","2450 RIVERSIDE AVENUE, MINNEAPOLIS, MN 55454",-93.23702109999999,44.9669985,2450 RIVERSIDE AVENUE,MINNEAPOLIS,MN,55454
240084,ESSENTIA HEALTH VIRGINIA,"901 9TH STREET NORTH, VIRGINIA, MN 55792",-92.55579999999999,47.531018,901 9TH STREET NORTH,VIRGINIA,MN,55792
240088,RICE MEMORIAL HOSPITAL,"301 BECKER AVE SW, WILLMAR, MN 56201",-95.04636939999999,45.12048919999999,301 BECKER AVE SW,WILLMAR,MN,56201
240093,MAYO CLINIC HEALTH SYSTEM - MANKATO,"1025 MARSH STREET BOX 8673, MANKATO, MN 56002",-94.0041169,44.1639644,1025 MARSH STREET BOX 8673,MANKATO,MN,56002
240100,SANFORD BEMIDJI MEDICAL CENTER,"1300 ANNE ST NW, BEMIDJI, MN 56601",-94.89858079999999,47.50384469999999,1300 ANNE ST NW,BEMIDJI,MN,56601
240101,ESSENTIA HEALTH ST MARYS,"1027 WASHINGTON AVE, DETROIT LAKES, MN 56501",-95.84548989999999,46.8148081,1027 WASHINGTON AVE,DETROIT LAKES,MN,56501
240104,ST FRANCIS REGIONAL MEDICAL CENTER,"1455 ST FRANCIS AVENUE, SHAKOPEE, MN 55379",-93.5032279,44.772523,1455 ST FRANCIS AVENUE,SHAKOPEE,MN,55379
240106,REGIONS HOSPITAL,"640 JACKSON STREET, SAINT PAUL, MN 55101",-93.09428899999999,44.955699,640 JACKSON STREET,SAINT PAUL,MN,55101
240115,MERCY HOSPITAL,"4050 COON RAPIDS BLVD, COON RAPIDS, MN 55433",-93.36788899999999,45.183549,4050 COON RAPIDS BLVD,COON RAPIDS,MN,55433
240117,MAYO CLINIC HEALTH SYSTEM - AUSTIN,"1000 FIRST DRIVE NORTHWEST, AUSTIN, MN 55912",-92.97732429999999,43.674622,1000 FIRST DRIVE NORTHWEST,AUSTIN,MN,55912
240132,UNITY HOSPITAL,"550 OSBORNE ROAD, FRIDLEY, MN 55432",-93.25688099999999,45.1065294,550 OSBORNE ROAD,FRIDLEY,MN,55432
240141,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,"911 NORTHLAND DR, PRINCETON, MN 55371",-93.591749,45.5591552,911 NORTHLAND DR,PRINCETON,MN,55371
240166,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,"835 JOHNSON STREET, PO BOX 835, FAIRMONT, MN 56031",-94.4496226,43.637649,"835 JOHNSON STREET, PO BOX 835",FAIRMONT,MN,56031
240187,HUTCHINSON HEALTH,"1095 HIGHWAY 15 SOUTH, HUTCHINSON, MN 55350",-94.3755395,44.8752202,1095 HIGHWAY 15 SOUTH,HUTCHINSON,MN,55350
240207,FAIRVIEW RIDGES HOSPITAL,"201 EAST NICOLLET BOULEVARD, BURNSVILLE, MN 55337",-93.272891,44.748458,201 EAST NICOLLET BOULEVARD,BURNSVILLE,MN,55337
240210,HEALTHEAST ST JOHN'S HOSPITAL,"1575 BEAM AVENUE, MAPLEWOOD, MN 55109",-93.03398159999999,45.0288338,1575 BEAM AVENUE,MAPLEWOOD,MN,55109
240213,HEALTHEAST WOODWINDS HOSPITAL,"1925 WOODWINDS DRIVE, WOODBURY, MN 55125",-92.97615809999999,44.9220395,1925 WOODWINDS DRIVE,WOODBURY,MN,55125
240214,MAPLE GROVE HOSPITAL,"9875 HOSPITAL DRIVE, MAPLE GROVE, MN 55369",-93.4792176,45.1329383,9875 HOSPITAL DRIVE,MAPLE GROVE,MN,55369
250001,UNIVERSITY OF MISSISSIPPI MED CENTER,"2500 N STATE ST, JACKSON, MS 39216",-90.17030419999999,32.3306919,2500 N STATE ST,JACKSON,MS,39216
250002,TISHOMINGO HEALTH SERVICES INC,"1777 CURTIS DRIVE, IUKA, MS 38852",-88.20936549999999,34.8036894,1777 CURTIS DRIVE,IUKA,MS,38852
250004,NORTH MISSISSIPPI MEDICAL CENTER,"830 S GLOSTER, TUPELO, MS 38801",-88.7175298,34.2433616,830 S GLOSTER,TUPELO,MS,38801
250006,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,"200 HWY 30 WEST, NEW ALBANY, MS 38652",-89.03324959999999,34.496453,200 HWY 30 WEST,NEW ALBANY,MS,38652
250007,BILOXI REGIONAL MEDICAL CENTER,"PO BOX 128/150 REYNOIR STREET, BILOXI, MS 39533",-88.889684,30.395975,PO BOX 128/150 REYNOIR STREET,BILOXI,MS,39533
250009,MAGNOLIA REGIONAL HEALTH CENTER,"611 ALCORN DRIVE, CORINTH, MS 38834",-88.55865539999999,34.9346609,611 ALCORN DRIVE,CORINTH,MS,38834
250010,TIPPAH COUNTY HOSPITAL,"1005 HWY 15 N, RIPLEY, MS 38663",-88.9491898,34.7383762,1005 HWY 15 N,RIPLEY,MS,38663
250012,ALLIANCE HEALTHCARE SYSTEM,"1430 HIGHWAY 4 EAST / P O BOX 6000, HOLLY SPRINGS, MS 38635",-89.417066,34.78719900000001,1430 HIGHWAY 4 EAST / P O BOX 6000,HOLLY SPRINGS,MS,38635
250015,GRENADA LAKE MEDICAL CENTER,"960 AVENT DRIVE, GRENADA, MS 38901",-89.81835090000001,33.7633018,960 AVENT DRIVE,GRENADA,MS,38901
250017,TRACE REGIONAL HOSP AND SWING BED,"1004 EAST MADISON STREET, HOUSTON, MS 38851",-88.9814207,33.8923186,1004 EAST MADISON STREET,HOUSTON,MS,38851
250019,MEMORIAL HOSPITAL AT GULFPORT,"4500 13TH ST-P O BOX 1810, GULFPORT, MS 39502",-89.11535099999999,30.36674189999999,4500 13TH ST-P O BOX 1810,GULFPORT,MS,39502
250020,WEBSTER GENERAL HOSPITAL/SWING BED,"70 MEDICAL PLAZA, EUPORA, MS 39744",-89.2670124,33.5406769,70 MEDICAL PLAZA,EUPORA,MS,39744
250025,GILMORE MEMORIAL HOSPITAL,"1105 EARL FRYE BLVD, AMORY, MS 38821",-88.4775227,33.9746039,1105 EARL FRYE BLVD,AMORY,MS,38821
250027,WINSTON MEDICAL CENTER & SWINGBED,"562 EAST MAIN STREET, LOUISVILLE, MS 39339",-89.0337404,33.1246104,562 EAST MAIN STREET,LOUISVILLE,MS,39339
250031,RIVER REGION HEALTH SYSTEM,"2100 HWY 61 N, VICKSBURG, MS 39183",-90.826319,32.376912,2100 HWY 61 N,VICKSBURG,MS,39183
250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,"2301 SOUTH LAMAR, OXFORD, MS 38655",-89.520685,34.349006,2301 SOUTH LAMAR,OXFORD,MS,38655
250036,GEORGE COUNTY HOSPITAL,"859 WINTER STREET, LUCEDALE, MS 39452",-88.5928493,30.92178759999999,859 WINTER STREET,LUCEDALE,MS,39452
250038,MADISON RIVER OAKS MEDICAL CENTER,"161 RIVER OAKS DRIVE, CANTON, MS 39046",-90.0839685,32.5841699,161 RIVER OAKS DRIVE,CANTON,MS,39046
250040,SINGING RIVER HOSPITAL,"2809 DENNY AV, PASCAGOULA, MS 39581",-88.5329126,30.3743852,2809 DENNY AV,PASCAGOULA,MS,39581
250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,"1970 HOSPITAL DRIVE, CLARKSDALE, MS 38614",-90.5518176,34.1971417,1970 HOSPITAL DRIVE,CLARKSDALE,MS,38614
250043,NESHOBA COUNTY GENERAL HOSPITAL,"1001 HOLLAND AVENUE, PHILADELPHIA, MS 39350",-89.1010246,32.7531911,1001 HOLLAND AVENUE,PHILADELPHIA,MS,39350
250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,"100 HOSPITAL DRIVE, BOONEVILLE, MS 38829",-88.5657095,34.656345,100 HOSPITAL DRIVE,BOONEVILLE,MS,38829
250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,"969 LAKELAND DR, JACKSON, MS 39216",-90.16489,32.33210100000001,969 LAKELAND DR,JACKSON,MS,39216
250049,BEACHAM MEMORIAL HOSPITAL,"205 N CHERRY ST, MAGNOLIA, MS 39652",-90.4594539,31.1452868,205 N CHERRY ST,MAGNOLIA,MS,39652
250050,OCH REGIONAL MEDICAL CENTER,"400 HOSPITAL ROAD, STARKVILLE, MS 39759",-88.82099699999999,33.476001,400 HOSPITAL ROAD,STARKVILLE,MS,39759
250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,"P O BOX 948/427 HIGHWAY 51 NORTH, BROOKHAVEN, MS 39601",-90.4576194,31.5890182,P O BOX 948/427 HIGHWAY 51 NORTH,BROOKHAVEN,MS,39601
250058,SOUTH CENTRAL REG MED CTR,"1220 JEFFERSON ST BOX 607, LAUREL, MS 39440",-89.1306124,31.6940509,1220 JEFFERSON ST BOX 607,LAUREL,MS,39440
250059,MONTFORT JONES MEMORIAL HOSPITAL,"220 HWY 12 WEST, KOSCIUSKO, MS 39090",-89.59839819999999,33.0656685,220 HWY 12 WEST,KOSCIUSKO,MS,39090
250060,JEFFERSON COUNTY HOSPITAL,"809 S MAIN BOX 577, FAYETTE, MS 39069",-91.0606607,31.7115534,809 S MAIN BOX 577,FAYETTE,MS,39069
250061,YALOBUSHA GENERAL HOSPITAL,"630 SOUTH MAIN STREET, WATER VALLEY, MS 38965",-89.6409862,34.1278621,630 SOUTH MAIN STREET,WATER VALLEY,MS,38965
250067,CLAY COUNTY MEDICAL CENTER,"835 MEDICAL CENTER DR, WEST POINT, MS 39773",-88.6620026,33.6186163,835 MEDICAL CENTER DR,WEST POINT,MS,39773
250069,RUSH FOUNDATION HOSPITAL,"1314 19TH AVE, MERIDIAN, MS 39301",-88.6975456,32.3705122,1314 19TH AVE,MERIDIAN,MS,39301
250072,CENTRAL MISSISSIPPI MEDICAL CENTER,"1850 CHADWICK DR, JACKSON, MS 39204",-90.255656,32.288055,1850 CHADWICK DR,JACKSON,MS,39204
250077,WAYNE GENERAL HOSPITAL,"950 MATTHEW DR, WAYNESBORO, MS 39367",-88.6356569,31.6746961,950 MATTHEW DR,WAYNESBORO,MS,39367
250078,FORREST GENERAL HOSPITAL,"6051 US HIGHWAY 49, HATTIESBURG, MS 39404",-89.3406847,31.3517358,6051 US HIGHWAY 49,HATTIESBURG,MS,39404
250079,SHARKEY ISSAQUENA COMMUNITY HOSPITAL,"47 SOUTH 4 ST, ROLLING FORK, MS 39159",-90.884362,32.904683,47 SOUTH 4 ST,ROLLING FORK,MS,39159
250082,DELTA REGIONAL MEDICAL CENTER,"1400 E UNION ST, GREENVILLE, MS 38704",-91.034791,33.410986,1400 E UNION ST,GREENVILLE,MS,38704
250084,NATCHEZ REGIONAL MEDICAL CENTER,"52 SEARGENT PRENTISS DRIVE, NATCHEZ, MS 39120",-91.3883529,31.5204596,52 SEARGENT PRENTISS DRIVE,NATCHEZ,MS,39120
250085,MARION GENERAL HOSPITAL,"1560 SUMRALL RD, COLUMBIA, MS 39429",-89.8064115,31.2556567,1560 SUMRALL RD,COLUMBIA,MS,39429
250093,BOLIVAR MEDICAL CENTER,"HWY 8 E, CLEVELAND, MS 38732",-90.7185677,33.7474914,HWY 8 E,CLEVELAND,MS,38732
250094,WESLEY MEDICAL CENTER,"5001 W HARDY ST, HATTIESBURG, MS 39402",-89.366704,31.32573,5001 W HARDY ST,HATTIESBURG,MS,39402
250095,SOUTH SUNFLOWER COUNTY HOSPITAL,"121 E BAKER ST, INDIANOLA, MS 38751",-90.65011500000001,33.4572304,121 E BAKER ST,INDIANOLA,MS,38751
250096,CROSSGATES RIVER OAKS HOSPITAL,"350 CROSSGATES BLVD, BRANDON, MS 39042",-90.0343369,32.2861819,350 CROSSGATES BLVD,BRANDON,MS,39042
250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,"215 MARION AV BOX 1307, MCCOMB, MS 39649",-90.45,31.24,215 MARION AV BOX 1307,MCCOMB,MS,39649
250099,GREENWOOD LEFLORE HOSPITAL,"1401 RIVER RD / PO BOX 1410, GREENWOOD, MS 38930",-90.19832269999999,33.5182366,1401 RIVER RD / PO BOX 1410,GREENWOOD,MS,38930
250100,BAPTIST MEM HOSP/GOLDEN TRIANGLE INC,"2520 5TH ST N, COLUMBUS, MS 39701",-88.4274243,33.52568249999999,2520 5TH ST N,COLUMBUS,MS,39701
250102,MISSISSIPPI BAPTIST MEDICAL CENTER,"1225 N STATE ST, JACKSON, MS 39202",-90.179217,32.316435,1225 N STATE ST,JACKSON,MS,39202
250104,ANDERSON REGIONAL MEDICAL CTR,"2124 14 ST, MERIDIAN, MS 39301",-88.699536,32.372802,2124 14 ST,MERIDIAN,MS,39301
250117,HIGHLAND COMMUNITY  HOSPITAL,"130 HIGHLAND PKWY, PICAYUNE, MS 39466",-89.6647869,30.5523315,130 HIGHLAND PKWY,PICAYUNE,MS,39466
250122,NATCHEZ COMMUNITY HOSPITAL/SWING BED,"129 JEFFERSON DAVIS BLVD BOX 1203, NATCHEZ, MS 39120",-91.40317100000001,31.5604442,129 JEFFERSON DAVIS BLVD BOX 1203,NATCHEZ,MS,39120
250123,GARDEN PARK MEDICAL CENTER,"15200 COMMUNITY ROAD, GULFPORT, MS 39501",-89.09320799999999,30.444108,15200 COMMUNITY ROAD,GULFPORT,MS,39501
250124,MAGEE GENERAL HOSPITAL,"300 3RD AVE SE, MAGEE, MS 39111",-89.7288319,31.8701265,300 3RD AVE SE,MAGEE,MS,39111
250126,NORTH OAK REGIONAL MEDICAL CENTER,"401 GETWELL DR, SENATOBIA, MS 38668",-89.95648,34.624677,401 GETWELL DR,SENATOBIA,MS,38668
250128,TRI LAKES MEDICAL CENTER,"303 MEDICAL CENTER DRIVE, BATESVILLE, MS 38606",-89.9165573,34.3062009,303 MEDICAL CENTER DRIVE,BATESVILLE,MS,38606
250134,WHITFIELD MEDICAL SURGICAL HOSPITAL,"3550 HWY 468 W, BLDG 60, WHITFIELD, MS 39193",-90.0802135,32.2367903,"3550 HWY 468 W, BLDG 60",WHITFIELD,MS,39193
250138,RIVER OAKS HOSPITAL,"1030 RIVER OAKS BLVD, FLOWOOD, MS 39208",-90.105205,32.325412,1030 RIVER OAKS BLVD,FLOWOOD,MS,39208
250141,BAPTIST MEMORIAL HOSPITAL DESOTO,"7601 SOUTHCREST PARKWAY, SOUTHAVEN, MS 38671",-89.99669580000001,34.9700217,7601 SOUTHCREST PARKWAY,SOUTHAVEN,MS,38671
250151,ALLIANCE HEALTH CENTER,"5000 HIGHWAY 39 NORTH, MERIDIAN, MS 39301",-88.67769899999999,32.409625,5000 HIGHWAY 39 NORTH,MERIDIAN,MS,39301
250162,HANCOCK MEDICAL CENTER,"149 DRINKWATER BLVD, BAY SAINT LOUIS, MS 39521",-89.3556827,30.3129421,149 DRINKWATER BLVD,BAY SAINT LOUIS,MS,39521
260001,MERCY HOSPITAL JOPLIN,"2817 ST JOHNS BLVD, JOPLIN, MO 64801",-94.5274681,37.0603193,2817 ST JOHNS BLVD,JOPLIN,MO,64801
260004,COOPER COUNTY MEMORIAL HOSPITAL,"17651 B HWY, BOONVILLE, MO 65233",-92.74016060000001,38.9593491,17651 B HWY,BOONVILLE,MO,65233
260005,SSM ST JOSEPH HEALTH CENTER,"300 1ST CAPITOL DR, SAINT CHARLES, MO 63301",-90.48378699999999,38.780599,300 1ST CAPITOL DR,SAINT CHARLES,MO,63301
260006,HEARTLAND REGIONAL MEDICAL CENTER,"5325 FARAON STREET, SAINT JOSEPH, MO 64506",-94.7708772,39.7732201,5325 FARAON STREET,SAINT JOSEPH,MO,64506
260009,BOTHWELL REGIONAL HEALTH CENTER,"601 E 14TH ST, SEDALIA, MO 65302",-93.2227369,38.6990722,601 E 14TH ST,SEDALIA,MO,65302
260011,ST MARYS HEALTH CENTER,"100 ST MARYS MEDICAL PLAZA, JEFFERSON CITY, MO 65101",-92.1735164,38.57670170000001,100 ST MARYS MEDICAL PLAZA,JEFFERSON CITY,MO,65101
260015,TWIN RIVERS REGIONAL MEDICAL CENTER,"1301 FIRST ST, KENNETT, MO 63857",-90.04314869999999,36.2365842,1301 FIRST ST,KENNETT,MO,63857
260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,"1000 W 10TH ST, ROLLA, MO 65401",-91.78541159999999,37.9514577,1000 W 10TH ST,ROLLA,MO,65401
260020,MERCY HOSPITAL ST LOUIS,"615 NEW BALLAS ROAD, SAINT LOUIS, MO 63141",-90.44387599999999,38.667006,615 NEW BALLAS ROAD,SAINT LOUIS,MO,63141
260022,NORTHEAST REGIONAL MEDICAL CENTER,"315 S OSTEOPATHY, KIRKSVILLE, MO 63501",-92.59085069999999,40.1929616,315 S OSTEOPATHY,KIRKSVILLE,MO,63501
